sys.exec.out.time {s},fd_obj.time {1},fd_obj.in_scalar {1},fd_obj.out_scalar_deriv1 {1},fd_obj.out_math_utils {1},fd_obj.out_scalar_deriv2 {1},fd_obj.error_deriv1 {1},fd_obj.error_mu2 {1},fd_obj.error_mu {1},fd_obj.error_deriv2 {1}
                  63,                5.91,       2688.20751022,    1768.74577600004,   11298.57601666671,   875.5688000009104,-0.0001464620050781111,   1.474071881977432,   5.386967170667341,-0.0001890984288040257
                  64,                   6,                2851,   1848.344979999998,        4434.2024205,   901.7731999992393,-0.0003542563547874357,   2.459555585181179,   1.398162477285019,-0.000251441242528497
                  65,                6.12,       3079.45948672,   1958.128264000003,   8814.870918000066,   937.1684000001987,-0.00063406074623147,   3.445185646000597,    3.49882774092262,-0.000487614672425041
                  66,                6.27,   3384.082995820001,   2101.375803999994,   11565.55217200007,   982.3627999999444,-0.0009688821262303378,   4.430941614300491,   4.498467476986646,-0.0007799582069909153
                  67,   6.300000000000001,   3447.629200000002,   2132.770708000027,  -8155.804852166569,   992.0864000004804,-0.0001290605078249076,  -1.890626960693757,  -4.823548508642836,-0.0002757063963882946
                  68,                6.36,   3577.409336320001,   2192.865915999995,   14049.07741666657,   1010.784799999063,-0.0001270012106403995,   1.475853069300394,   5.405906108682617,-0.0001638062569018108
                  69,                6.45,        3778.9246375,   2284.692879999981,   5458.804225500027,   1038.933200000785,-0.0003078765544706696,   2.462315089307243,   1.388558932990414,-0.0002182532037557168
                  70,                6.57,   4060.745477020001,    2411.04876400001,    10853.2561680001,   1076.920400000527,-0.0005525990851348539,   3.448903331656838,   3.498979377992739,-0.0004243637509019001
                  71,   6.720000000000001,   4434.905029120001,   2575.447023999983,        14173.522222,   1125.354799999623,-0.0008471965859396051,   4.435597565007983,   4.498662690552347,-0.0006809211370934925
                  72,   6.750000000000001,   4512.742187500002,   2611.267767999994,  -10001.71035716655,   1135.726400000363,-0.0001128565753286245,  -1.897598512767727,  -4.829780201380033,-0.0002408450701030802
                  73,                6.81,   4671.492643420002,   2680.020256000062,    17214.2178166667,   1155.720800000068,-0.0001111703814967167,   1.477406135447889,   5.422452989662949,-0.0001432666738979092
                  74,                 6.9,   4917.443200000002,   2784.949779999959,   6630.299530499986,   1185.813199998811,-0.0002700288832192706,   2.464723397190346,   1.380118020699983,-0.0001912245802749516
                  75,                7.02,   5260.364456320001,   2929.044663999994,    13184.4807180001,   1226.392400000943,-0.0004858608845301839,   3.452150580454091,   3.499103430037832,-0.0003726618153171656
                  76,   7.170000000000001,   5713.930711420002,   3116.051643999996,   17147.42597200003,   1278.066799999797,-0.0007470414447781319,   4.439668011480236,   4.498822898882516,-0.0005996088937633285
                  77,   7.200000000000001,   5808.059200000003,    3156.58982800003,  -12107.46386216658,   1289.086400000524,-9.951902242552264e-05,   -1.90373769870732,  -4.835233463598061,-0.0002121982995256142
                  78,   7.260000000000001,   5999.806971520002,   3234.582796000046,   20823.15721666652,   1310.376799998165,-9.812111024936337e-05,    1.47877211580428,   5.437032327974216,-0.0001263598963569593
                  79,   7.350000000000001,   6296.298887500001,   3353.489679999984,   7958.529835500137,   1342.413200001232,-0.0002387449745382224,     2.4668433181324,   1.372641795783679,-0.0001689209309776068
                  80,   7.470000000000001,   6708.584504620003,   3516.489964000029,   15828.22756800006,   1385.584400000283,-0.0004305054205758028,   3.455011070702227,   3.499206194871936,-0.0003298602290990036
                  81,   7.620000000000001,   7252.084222720003,   3727.563663999976,   20511.32042199994,   1440.498799999128,-0.0006636284457342918,   4.443256443796371,    4.49895598679397,-0.0005320324032380348
                  82,   7.650000000000001,   7364.635637500005,   3773.110888000085,  -14490.19686716645,    1452.16640000086,-8.841046951070655e-05,  -1.909184670928605,  -4.840045048275242,-0.0001883726688469474
                  83,   7.710000000000001,   7593.670160620003,   3860.927536000003,   24905.05561666638,   1474.752799998678,-8.723878143268537e-05,   1.479982793397842,   5.449974183085226,-0.000112277398751311
                  84,   7.800000000000001,   7947.203200000003,    3994.68657999998,   9453.336640500296,    1508.73320000153,-0.0002125922529596485,   2.468723574759429,   1.365974587765019,-0.0001503021938751951
                  85,   7.920000000000001,   8437.642001920003,   4177.758663999994,   18804.17971800002,   1554.496400000295,-0.0003840871570122894,   3.457549809235291,   3.499292272683614,-0.0002940280659857684
                  86,                8.07,   9082.258043020003,   4414.357084000047,   24289.26257199996,   1612.650800000876,-0.0005934283247862462,   4.446443404080301,   4.499067740483976,-0.0004752644319263854
                  87,                 8.1,   9215.495199999998,   4465.204947999911,  -17167.04087216692,    1624.96639999887,-7.906111623400715e-05,  -1.914049898355432,  -4.844321554476938,-0.0001683443682963961
                  88,                8.16,       9486.36835072,   4563.428476000001,   29489.07301666731,   1648.848800009408,-7.806941346068651e-05,   1.481063158892648,   5.461538945358808,-0.0001004236170360032
                  89,                8.25,        9903.8359375,   4712.914479999992,   11124.56144549968,    1684.77319999598,-0.000190508213894341,   2.470402530223665,   1.359992351307923,-0.0001345994089141444
                  90,   8.369999999999999,      10481.74162822,   4917.224763999977,   22132.02016799987,   1733.128400000278,-0.000344782950403541,   3.459818048289366,   3.499365086331868,-0.0002637308476268791
                  91,                8.52,      11239.31295232,   5180.805904000023,   28505.30942200039,   1794.522800000617,-0.0005337939819835202,   4.449292492669423,   4.499162483076152,-0.0004271177192706563
                  92,   8.549999999999999,   11395.62988749999,   5237.246008000066,  -20155.12737716699,   1807.486399999936,-7.111858183871323e-05,  -1.918421602489785,  -4.848147278608971,-0.0001513475240426965
                  93,   8.609999999999999,      11713.15598182,   5346.459615999891,   34604.36941666721,   1832.664799998107,-7.027184786011594e-05,   1.482033127869602,   5.471934736051128,-9.035205979405056e-05
                  94,   8.699999999999999,          12201.8452,   5512.547379999989,   12982.04575049976,   1870.533199997619,-0.0001716914900079181,   2.471910795042115,   1.354595062677092,-0.0001212341520990088
                  95,   8.819999999999999,   12877.05636351999,   5739.262263999961,   25831.43191799979,   1921.480400000233,-0.0003112114210250393,   3.461856730862889,   3.499427224879586,-0.0002378849343319418
                  96,   8.969999999999999,   13760.07803061999,   6031.284124000042,    33183.5179720005,   1986.114800000563,-0.0004827088104597547,   4.451854587348638,   4.499243496676153,-0.0003859314009633067
                  97,   8.999999999999998,   13941.99999999999,   6093.608068000001,  -23471.58788216718,   1999.726399998064,-6.431440761322531e-05,  -1.922371072530379,  -4.851589741084212,-0.0001368000009675825
                  98,   9.059999999999999,   14311.25579391999,   6214.394955999975,   40280.10481666752,   2026.200799996848,-6.358573529971423e-05,   1.482908763640917,   5.481329857816164,-8.172263572421298e-05
                  99,   9.149999999999999,   14878.84738749999,   6397.959279999952,   15035.63105549968,   2066.013199998066,-0.0001555285320507211,   2.473273086564339,   1.349701198140992,-0.0001097645974976275
                 100,   9.269999999999998,   15661.72748781999,   6648.245164000007,   29922.09796800031,   2119.552400003187,-0.0002823105862968099,   3.463698952511514,   3.499480675736961,-0.0002156593992836619
                 101,   9.419999999999998,   16683.35065791999,   6970.165744000013,   38347.94522200018,   2187.426800000481,-0.0004386148884136354,   4.454170864858502,   4.499313309053168,-0.0003504260315530782
                 102,   9.449999999999998,   16893.53413749998,   7038.665128000066,  -27133.55388716662,   2201.686400000122,-5.844118897253545e-05,  -1.925956530803447,  -4.854703651418854,-0.0001242529382351616
                 103,   9.509999999999998,   17319.85882701998,    7171.60849599971,   46545.43921666675,   2229.456799985957,-5.780962972953665e-05,   1.483703163634591,   5.489861858468901,-7.42726723778438e-05
                 104,   9.599999999999998,   17974.42719999998,   7373.524180000037,   17295.15886050009,   2271.213200004771,-0.0001415432063216616,   2.474509579001787,   1.345243661798238,-9.984855211994975e-05
                 105,   9.719999999999997,   18875.86458111997,   7648.547463999901,   34423.70131799953,   2327.344399999827,-0.0002572532502525002,   3.465371751473265,   3.499526984820735,-0.0001964084912439573
                 106,   9.869999999999997,   20049.89651421998,   8001.824764000092,   44022.64817200109,   2398.458800002001,-0.0004002933593703337,   4.456275002429398,   4.499373892346768,-0.0003196031244404959
                 107,   9.899999999999997,   20291.12919999997,   8076.791188000025,  -31158.15689216785,   2413.366399996914,-5.333665460325014e-05,  -1.929225988341101,  -4.857533802112642,-0.0001133557627005432
                 108,   9.959999999999997,   20780.12442111998,    8222.47423599998,   53429.53261666789,   2442.432800003793,-5.278570364778136e-05,   1.484427112340943,   5.497644233079879,-6.779665302548353e-05
                 109,               10.05,   21530.13763749997,   8443.616079999978,   19770.47066549949,   2486.133199997246,-0.0001293614812181391,   2.475636899367199,   1.341166739562355,-9.121768478920904e-05
                 110,               10.17,   22561.54552341997,   8744.543163999973,   39355.92496800012,   2544.856400002725,-0.00023538741091392,   3.466897431154648,   3.499567369133968,-0.00017962423069311
                 111,               10.32,   23902.44957951997,   9130.635184000013,   50231.68382200038,   2619.210800000466,-0.0003667796557368918,   4.458194807127559,   4.499426803328186,-0.0002926742577997388
                 112,               10.35,   24177.65038749996,   9212.360248000045,  -35562.52839716741,    2634.76639999717,-4.887238263982072e-05,  -1.932219384736111,  -4.860117213652387,-0.0001038314419620222
                 113,               10.41,   24735.18021621997,   9371.366175999981,   60961.54501666746,   2665.128799994709,-4.838889522790237e-05,   1.485089569373937,   5.504771450609555,-6.213197509792326e-05
                 114,                10.5,   25589.49999999997,   9612.608979999932,    22471.4079704996,   2710.773199997842,-0.0001186862566697849,   2.476668872916382,   1.337423790976427,-8.365916715450731e-05
                 115,               10.62,   26762.81649471995,   9940.606263999885,   44738.45191799926,   2772.088399998844,-0.0002161935823580277,   3.468294551271225,   3.499602797245493,-0.0001649026083300411
                 116,               10.77,   28285.71213381996,   10360.97100400009,   56999.10917200141,   2849.682800004259,-0.0003373024403511926,   4.459953438952418,   4.499473284056237,-0.0002690101925462384
                 117,                10.8,   28597.93119999995,   10449.74630799999,  -40363.79990216792,   2865.886399993673,-4.494567385024176e-05,  -1.934970212673167,  -4.862484746934223,-9.545873444785662e-05
                 118,               10.86,   29230.12215231996,   10622.65831600002,     69170.636416668,   2897.544800001197,-4.451907718473653e-05,   1.485698039170108,   5.511322773093923,-5.714856764192141e-05
                 119,               10.95,   30198.00388749995,   10884.87687999994,   25407.81227549924,   2945.133199989796,-0.0001092791413730688,    2.47761708850482,   1.333975479159462,-7.700247514793243e-05
                 120,   11.06999999999999,   31525.69197501994,   11241.11076399998,   50590.96516799979,   3009.040400004014,-0.0001992537626224282,   3.469578680443056,   3.499634047715487,-0.0001519190432260344
                 121,               11.22,   33246.35475711995,   11697.20622400011,   64348.98122200141,   3089.874800003134,-0.0003112389807007791,   4.461570340917647,   4.499514335199784,-0.0002481038231233082
                 122,   11.24999999999999,   33598.77343749993,   11793.32336799995,  -45579.10290716809,   3106.726399996784,-4.147361169570819e-05,  -1.937506766026739,  -4.864662330961099,-8.805922214795218e-05
                 123,               11.31,   34312.01446941994,   11980.72465599992,   78085.96681666853,   3139.680799993454,-4.109532436608313e-05,   1.486258854454041,   5.517365192048722,-5.274143555035926e-05
                 124,                11.4,   35403.10719999993,   12264.79377999983,   28589.52508049852,   3189.213199988008,-0.0001009470707521446,   2.478491332567814,   1.330788398440388,-7.110966564342982e-05
                 125,   11.51999999999999,   36898.15474431992,   12650.43066399993,   56933.14771800057,    3255.71240000613,-0.0001842285551530566,    3.47076297453284,   3.499661752104956,-0.000140410374774905
                 126,   11.66999999999999,   38833.01632941993,   13143.71484400018,   72305.35697200049,   3339.786800000817,-0.0002880820922043499,   4.463061954729009,   4.499550770190571,-0.0002295427917038726
                 127,   11.69999999999999,   39228.94719999992,   13247.46542799995,  -51225.56891216749,   3357.286399995675,-3.838866229883489e-05,  -1.939853109313207,  -4.866671908638073,-8.148774834148965e-05
                 128,   11.75999999999999,   40029.88970751992,   13449.93919599953,   87736.69621666771,   3391.536799991271,-3.805166088118386e-05,   1.486777396022323,   5.522955710889113,-4.882504099605403e-05
                 129,   11.84999999999999,   41254.23613749993,   13756.73368000035,   32026.38788550115,   3443.013200007379,-9.353235079323083e-05,   2.479299925959598,   1.327833999484242,-6.586819176634324e-05
                 130,   11.96999999999999,    42930.1558826199,   14172.93996399967,    63784.6825679974,    3512.10439999029,-0.000170840085374281,   3.471858625981184,   3.499686427048454,-0.0001301614211421952
                 131,   12.11999999999999,   45096.30403071991,   14704.87086400023,   80892.29342200283,   3599.418800008483,-0.0002674153479675867,   4.464442277493529,   4.499583255721967,-0.0002129890168753874
                 132,   12.14999999999999,    45539.1908874999,    14816.5464879998,  -57320.32941716886,    3617.56639999547,-3.563537459244453e-05,   -1.94202983834634,  -4.868532173282179,-7.562523619774052e-05
                 133,   12.20999999999999,    46434.7487066199,   15034.67593600007,   98151.98461666841,    3653.11279998417,-3.533386625548319e-05,   1.487258264910888,   5.528143136930384,-4.532915307684476e-05
                 134,   12.29999999999999,    47802.7851999999,   15365.07057999988,   35728.24219049993,   3706.533199995756,-8.690516182469864e-05,   2.480049988071393,   1.325087739481827,-6.118551086135364e-05
                 135,   12.41999999999999,   49673.61476991988,   15813.01266399975,    71165.2527179996,   3778.216400001198,-0.0001588590946998483,   3.472875216461041,    3.49970849845516,-0.0001209948376587696
                 136,   12.56999999999999,   52088.79334101988,   16385.04828400005,   90133.84757200166,   3868.770800003782,-0.000248894275419044,   4.465723299125028,   4.499612342388581,-0.0001981632110808549
                 137,   12.59999999999999,   52582.21119999988,   16504.94054800028,  -63880.51592216695,    3887.56640000036,-3.316787723555541e-05,  -1.944054682660694,  -4.870259147876577,-7.037326629587002e-05
                 138,   12.65999999999999,   53579.56060671988,   16739.30887599941,   109360.9920166674,    3924.40879997611,-3.289705020068769e-05,   1.487705418545263,   5.532969501471957,-4.219566429557758e-05
                 139,   12.74999999999999,   55102.11718749989,   17094.17848000024,   39704.92949550092,   3979.773200012743,-8.095785088904772e-05,   2.480747645887675,   1.322528404403247,-5.698492142020967e-05
                 140,   12.86999999999999,   57182.41908621986,   17575.02276399953,   79094.54116799844,   4054.048399996012,-0.0001480950847227139,   3.473820996248801,   3.499728319966413,-0.0001127634412399153
