sys.exec.out.time {s},fd_obj.time {1},fd_obj.in_vec3[0] {1},fd_obj.in_vec3[1] {1},fd_obj.in_vec3[2] {1},fd_obj.out_vec3_deriv1[0] {1},fd_obj.out_vec3_deriv1[1] {1},fd_obj.out_vec3_deriv1[2] {1},fd_obj.out_vec3_deriv2[0] {1},fd_obj.out_vec3_deriv2[1] {1},fd_obj.out_vec3_deriv2[2] {1},fd_obj.error_deriv1_vec[0] {1},fd_obj.error_deriv1_vec[1] {1},fd_obj.error_deriv1_vec[2] {1},fd_obj.error_deriv2_vec[0] {1},fd_obj.error_deriv2_vec[1] {1},fd_obj.error_deriv2_vec[2] {1}
                  88,                8.16,       9486.36835072,      14463.34897408,      19440.32959744,   4563.428476000001,   6936.358414000017,   9309.288352000061,   1648.848800009408,    2496.75320000702,   3344.657600011909,-7.806941346068651e-05,-7.74320437660981e-05,-7.711960379240848e-05,-0.0001004236170360032,-9.947930869549995e-05,-9.901378088043296e-05
                  89,                8.25,        9903.8359375,      15097.85546875,           20291.875,   4712.914479999992,   7162.708719999995,   9612.502959999925,    1684.77319999598,   2550.909799993038,   3417.046399991959,-0.000190508213894341,-0.0001889682006549939,-0.0001882131457735304,-0.0001345994089141444,-0.0001333464015528947,-0.0001327286051326018
                  90,   8.369999999999999,      10481.74162822,   15976.08711882999,   21470.43260943999,   4917.224763999977,     7472.0398959999,   10026.85502799989,   1733.128400000278,   2623.802600000519,   3514.476799997501,-0.000344782950403541,-0.0003420305058589926,-0.0003406806863948105,-0.0002637308476268791,-0.0002613080703577974,-0.0002601132990541825
                  91,                8.52,      11239.31295232,      17127.14933248,   23014.98571263999,   5180.805904000023,   7871.054206000088,   10561.30250800012,   1794.522800000617,   2716.344200001564,   3638.165600002278,-0.0005337939819835202,-0.0005295963042311563,-0.0005275371368339173,-0.0004271177192706563,-0.0004232575413718277,-0.0004213535002348331
                  92,   8.549999999999999,   11395.62988749999,   17364.63176874999,   23333.63364999999,   5237.246008000066,   7956.470062000099,   10675.69411600007,   1807.486399999936,   2735.879599998705,   3664.272799998871,-7.111858183871323e-05,-7.055872531079741e-05,-7.028407256017051e-05,-0.0001513475240426965,-0.0001499841030351188,-0.0001493115626765308
                  93,   8.609999999999999,      11713.15598182,      17847.00161323,   23980.84724463999,   5346.459615999891,   8121.774874000053,   10897.09013199987,   1832.664799998107,   2773.827200006577,   3714.989599999972,-7.027184786011594e-05,-6.972103091376568e-05,-6.94507823801922e-05,-9.035205979405056e-05,-8.954333956253245e-05,-8.914438829300422e-05
                  94,   8.699999999999999,          12201.8452,   18589.32429999999,   24976.80339999999,   5512.547379999989,   8373.149319999909,    11233.7512599999,   1870.533199997619,    2830.89979999885,   3791.266399994493,-0.0001716914900079181,-0.000170358475472406,-0.0001697043466519666,-0.0001212341520990088,-0.0001201593652073638,-0.000119629087988132
                  95,   8.819999999999999,   12877.05636351999,   19614.84282927999,   26352.62929503998,   5739.262263999961,   8716.249395999999,   11693.23652799998,   1921.480400000233,   2907.680600003339,   3893.880800003186,-0.0003112114210250393,-0.0003088241664017243,-0.0003076524523891719,-0.0002378849343319418,-0.0002358024754582592,-0.0002347748597441878
                  96,   8.969999999999999,   13760.07803061999,   20955.76873242999,   28151.45943423998,   6031.284124000042,   9158.127286000017,   12284.97044800008,   1986.114800000563,   3005.082200000063,    4024.04960000189,-0.0004827088104597547,-0.0004790594282330415,-0.0004772677608384555,-0.0003859314009633067,-0.000382605150532218,-0.000380963433598618
                  97,   8.999999999999998,   13941.99999999999,   21231.99999999999,   28521.99999999998,   6093.608068000001,   9252.409402000187,   12411.21073600002,   1999.726399998064,   3025.589600001113,    4051.45280000288,-6.431440761322531e-05,-6.382773152576132e-05,-6.358878504489735e-05,-0.0001368000009675825,-0.0001356245865454503,-0.0001350444217962097
                  98,   9.059999999999999,   14311.25579391999,   21792.65059887999,   29274.04540383998,   6214.394955999975,   9435.155134000001,   12655.91531199985,   2026.200799996848,   3065.481199994567,   4104.761599992635,-6.358573529971423e-05,-6.310658534160444e-05,-6.287130966504734e-05,-8.172263572421298e-05,-8.102476011971313e-05,-8.068027289512304e-05
                  99,   9.149999999999999,   14878.84738749999,   22654.36526874999,   30429.88314999998,   6397.959279999952,   9712.865919999836,   13027.77255999984,   2066.013199998066,   3125.469799999148,   4184.926400002092,-0.0001555285320507211,-0.0001543672615733832,-0.0001537969588469247,-0.0001097645974976275,-0.0001088357900356651,-0.0001083772555672764
                 100,   9.269999999999998,   15661.72748781999,   23842.78877322998,   32023.85005863997,   6648.245164000007,   10091.48449599999,   13534.72382800005,   2119.552400003187,   3206.138600005768,   4292.724799999967,-0.0002823105862968099,-0.0002802270887654601,-0.0002792036733133366,-0.0002156593992836619,-0.0002138564226436487,-0.0002129661942788725
                 101,   9.419999999999998,   16683.35065791999,   25393.39623087998,   34103.44180383997,   6970.165744000013,   10578.41296600003,   14186.66018800004,   2187.426800000481,    3308.40020000143,   4429.373600001447,-0.0004386148884136354,-0.0004354229265516755,-0.0004338546498132192,-0.0003504260315530782,-0.0003475396532921666,-0.0003461142220608538
                 102,   9.449999999999998,   16893.53413749998,   25712.37926874997,   34531.22439999996,   7038.665128000066,    10681.9987420001,   14325.33235600001,   2201.686400000122,    3329.87959999952,   4458.072799992515,-5.844118897253545e-05,-5.801555113994085e-05,-5.780641644881125e-05,-0.0001242529382351616,-0.0001232325114265134,-0.000122728558944987
                 103,   9.509999999999998,   17319.85882701998,   26359.35586602998,   35398.85290503997,    7171.60849599971,   10883.06019399979,   14594.51189199998,   2229.456799985957,   3371.715199990897,   4513.973599984543,-5.780962972953665e-05,-5.739030585640354e-05,-5.718425383701121e-05,-7.42726723778438e-05,-7.366627833755835e-05,-7.336678184748838e-05
                 104,   9.599999999999998,   17974.42719999998,   27352.62879999998,   36730.83039999997,   7373.524180000037,   11188.41952000011,   15003.31486000004,   2271.213200004771,   3434.619799997658,   4598.026399992406,-0.0001415432063216616,-0.0001405255696231823,-0.0001400254414770041,-9.984855211994975e-05,-9.904045530098752e-05,-9.864129181629069e-05
                 105,   9.719999999999997,   18875.86458111997,   28720.36269567996,   38564.86081023995,   7648.547463999901,   11604.30619599984,    15560.0649279998,   2327.344399999827,   3519.176600000821,   4711.008799996227,-0.0002572532502525002,-0.0002554243806555351,-0.0002545253976392422,-0.0001964084912439573,-0.0001948371615824108,-0.0001940608887193908
                 106,   9.869999999999997,   20049.89651421998,   30501.45372282997,   40953.01093143996,   8001.824764000092,   12138.47224600016,   16275.11972800017,   2398.458800002001,   3626.298200003803,   4854.137600004673,-0.0004002933593703337,-0.0003974858879384319,-0.000396105560859735,-0.0003196031244404959,-0.0003170823866703727,-0.0003158368703640702
                 107,   9.899999999999997,   20291.12919999997,   30867.38829999996,   41443.64739999994,   8076.791188000025,   12251.79908199974,   16426.80697600003,   2413.366399996914,    3648.74959999416,   4884.132799995365,-5.333665460325014e-05,-5.296231416381425e-05,-5.277825697999389e-05,-0.0001133557627005432,-0.0001124642399450287,-0.0001120237159101583
                 108,   9.959999999999997,   20780.12442111998,   31609.12979967997,   42438.13517823996,    8222.47423599998,   12472.05105400016,   16721.62787200022,   2442.432800003793,   3692.529200009769,   4942.625600011786,-5.278570364778136e-05,-5.241669779252796e-05,-5.223524759421959e-05,-6.779665302548353e-05,-6.726643657859207e-05,-6.70044270285259e-05
                 109,               10.05,   21530.13763749997,   32746.71776874996,   43963.29789999995,   8443.616079999978,   12806.37111999985,   17169.12615999975,   2486.133199997246,   3758.349799990654,   5030.566399976611,-0.0001293614812181391,-0.0001284648563763309,-0.0001280239040521002,-9.121768478920904e-05,-9.05102600490568e-05,-9.016064801683585e-05
                 110,               10.17,   22561.54552341997,   34310.95479162995,   46060.36405983994,   8744.543163999973,    13261.2754959999,   17778.00782799983,   2544.856400002725,   3846.794600001536,   5148.732800008729,-0.00023538741091392,-0.0002337735236742964,-0.0002329796922870744,-0.00017962423069311,-0.0001782465216615217,-0.0001775655604653251
                 111,               10.32,   23902.44957951997,   36344.31555327996,   48786.18152703994,   9130.635184000013,   13844.86612600021,   18559.09706800015,   2619.210800000466,   3958.776200004853,   5298.341600003652,-0.0003667796557368918,-0.0003642976316142058,-0.0003630765301571598,-0.0002926742577997388,-0.00029045994267588,-0.000289365303610261
                 112,               10.35,   24177.65038749996,   36761.59826874994,   49345.54614999992,   9212.360248000045,   13968.37142199983,   18724.38259599974,    2634.76639999717,    3982.19959999132,   5329.632799993968,-4.887238263982072e-05,-4.854145589185853e-05,-4.837864048053261e-05,-0.0001038314419620222,-0.0001030480033639355,-0.0001026606992687126
                 113,               10.41,   24735.18021621997,   37606.93723482994,   50478.69425343993,   9371.366175999981,   14208.68871399993,   19046.01125200023,   2665.128799994709,   4027.923199997749,    5390.71759999264,-4.838889522790237e-05,-4.806250528033499e-05,-4.790190884303448e-05,-6.213197509792326e-05,-6.166569523706933e-05,-6.14351714561606e-05
                 114,                10.5,   25589.49999999997,   38902.18749999995,   52214.87499999993,   9612.608979999932,   14573.28172000003,   19533.95445999975,   2710.773199997842,   4096.659799985588,   5482.546399988234,-0.0001186862566697849,-0.0001178922813006727,-0.0001175015676107562,-8.365916715450731e-05,-8.303637159132898e-05,-8.272843548464694e-05
                 115,               10.62,   26762.81649471995,   40680.90770607993,   54598.99891743991,   9940.606263999885,   15068.95339599974,   20197.30052799999,   2772.088399998844,   4188.992599995807,   5605.896800007671,-0.0002161935823580277,-0.0002147624152883067,-0.0002140580291198531,-0.0001649026083300411,-0.0001636879823972486,-0.0001630873520985394
                 116,               10.77,   28285.71213381996,   42989.30851722994,   57692.90490063992,   10360.97100400009,   15704.15560600013,   21047.34020800015,   2849.682800004259,   4305.834200005047,   5761.985600006767,-0.0003373024403511926,-0.0003350976718562788,-0.0003340123272290045,-0.0002690101925462384,-0.0002670545997217026,-0.0002660874267981052
                 117,                10.8,   28597.93119999995,   43462.53279999992,    58327.1343999999,   10449.74630799999,   15838.27676199972,   21226.80721599992,   2865.886399993673,   4330.229599989951,   5794.572799993679,-4.494567385024176e-05,-4.465172767779721e-05,-4.4507020811903e-05,-9.545873444785662e-05,-9.476659571011048e-05,-9.442427530688172e-05
                 118,               10.86,   29230.12215231996,   44420.69545647993,   59611.26876063991,   10622.65831600002,   16099.53417400003,   21576.41003199993,   2897.544800001197,   4377.897200010251,   5858.249600004405,-4.451907718473653e-05,-4.422901289349148e-05,-4.408620623257733e-05,-5.714856764192141e-05,-5.67363474035536e-05,-5.653246185328638e-05
                 119,               10.95,   30198.00388749995,   45887.54576874992,   61577.08764999991,   10884.87687999994,   16495.71231999976,   22106.54775999975,   2945.133199989796,   4449.549799986184,   5953.966399982572,-0.0001092791413730688,-0.0001085727910421166,-0.0001082249961377046,-7.700247514793243e-05,-7.645133111428304e-05,-7.617870714914539e-05
                 120,   11.06999999999999,   31525.69197501994,   47899.51653402991,   64273.34109303988,   11241.11076399998,   17033.90089599986,   22826.69102799991,   3009.040400004014,   4545.770600004122,   6082.500800004229,-0.0001992537626224282,-0.0001979788560508994,-0.0001973510211441389,-0.0001519190432260344,-0.0001508427521431267,-0.0001503103052650364
                 121,               11.22,   33246.35475711995,   50506.71185967992,   67767.06896223989,   11697.20622400011,   17722.90168600023,    23748.5971480002,   3089.874800003134,   4667.472200002521,   6245.069600005634,-0.0003112389807007791,-0.0003092718333269456,-0.0003083029257410102,-0.0002481038231233082,-0.0002463681786462928,-0.00024550943052712
                 122,   11.24999999999999,   33598.77343749993,    51040.6679687499,   68482.56249999987,   11793.32336799995,   17868.07610199967,   23942.82883599987,   3106.726399996784,   4692.839599991916,   6278.952799991239,-4.147361169570819e-05,-4.121135639555628e-05,-4.108217937714115e-05,-8.805922214795218e-05,-8.744473618081603e-05,-8.714069730960765e-05
                 123,               11.31,   34312.01446941994,   52121.27419962991,   69930.53392983988,   11980.72465599992,   18151.14843400032,   24321.57221199945,   3139.680799993454,   4742.451200013515,   6345.221600003075,-4.109532436608313e-05,-4.083640944442724e-05,-4.070886882849476e-05,-5.274143555035926e-05,-5.237523086675626e-05,-5.219403373637798e-05
                 124,                11.4,   35403.10719999993,   53774.25279999991,   72145.39839999987,   12264.79377999983,   18580.22391999984,    24895.6540600002,   3189.213199988008,   4817.019799984992,   6444.826399974525,-0.0001009470707521446,-0.0001003159601940506,-0.0001000050445432002,-7.110966564342982e-05,-7.061959558855564e-05,-7.037708609545496e-05
                 125,   11.51999999999999,   36898.15474431992,   56039.02882047989,   75179.90289663985,   12650.43066399993,   19162.67899599986,   25674.92732799979,    3255.71240000613,    4917.12859999761,   6578.544799994677,-0.0001842285551530566,-0.0001830880497750994,-0.000182526104317798,-0.000140410374774905,-0.0001394521929062237,-0.0001389779885429742
                 126,   11.66999999999999,   38833.01632941993,    58969.7572756299,   79106.49822183987,   13143.71484400018,   19907.66536600012,   26671.61588800041,   3339.786800000817,   5043.690200003795,   6747.593600008637,-0.0002880820922043499,-0.0002863197375136578,-0.0002854512506206581,-0.0002295427917038726,-0.0002279953189797982,-0.0002272293803199952
                 127,   11.69999999999999,   39228.94719999992,   59569.43229999988,   79909.91739999985,   13247.46542799995,   20064.33044199963,   26881.19545599975,   3357.286399995675,   5070.029599999078,   6782.772799985949,-3.838866229883489e-05,-3.815371729817565e-05,-3.803793274090979e-05,-8.148774834148965e-05,-8.093972138856483e-05,-8.066846530082511e-05
                 128,   11.75999999999999,   40029.88970751992,   60782.49564927989,   81535.10159103984,   13449.93919599953,   20370.09249399952,   27290.24579199916,   3391.536799991271,   5121.585199994035,   6851.633599982597,-3.805166088118386e-05,-3.78196055701193e-05,-3.770523758018779e-05,-4.882504099605403e-05,-4.849825772557715e-05,-4.833650304177722e-05
                 129,   11.84999999999999,   41254.23613749993,   62636.72126874989,   84019.20639999985,   13756.73368000035,   20833.37752000021,   27910.02136000036,   3443.013200007379,   5199.069800004363,   6955.126399993896,-9.353235079323083e-05,-9.296619927472083e-05,-9.268714529491078e-05,-6.586819176634324e-05,-6.543049992830866e-05,-6.521382919858255e-05
                 130,   11.96999999999999,    42930.1558826199,   65174.64456042986,   87419.13323823981,   14172.93996399967,   21461.84869599965,   28750.75742799934,    3512.10439999029,   5303.066599998623,   7094.028799984604,-0.000170840085374281,-0.0001698157993180088,-0.0001693108676922912,-0.0001301614211421952,-0.0001293046789610331,-0.0001288805265400012
                 131,   12.11999999999999,   45096.30403071991,   68454.62891007986,   91812.95378943981,   14704.87086400023,   22265.00764600019,   29825.14442800032,   3599.418800008483,   5434.488200008869,   7269.557600012049,-0.0002674153479675867,-0.0002658304142868712,-0.000265048983018379,-0.0002129890168753874,-0.0002116034780983946,-0.0002109174463309566
                 132,   12.14999999999999,    45539.1908874999,   69125.20676874985,   92711.22264999979,    14816.5464879998,   22433.60078200008,   30050.65507600013,    3617.56639999547,   5461.799599996768,   7306.032800005749,-3.563537459244453e-05,-3.542408797602592e-05,-3.531991258552277e-05,-7.562523619774052e-05,-7.513442420314153e-05,-7.489139847136067e-05
                 133,   12.20999999999999,    46434.7487066199,   70481.13444042986,   94527.52017423981,   15034.67593600007,   22762.92735399981,   30491.17877199943,    3653.11279998417,   5515.299199979287,   7377.485599982087,-3.533386625548319e-05,-3.512509188585833e-05,-3.502214880611956e-05,-4.532915307684476e-05,-4.503632979377566e-05,-4.489133125476334e-05
                 134,   12.29999999999999,    47802.7851999999,   72552.31629999986,   97301.84739999981,   15365.07057999988,   23261.73411999992,   31158.39766000002,   3706.533199995756,   5595.699799984694,   7484.866399988532,-8.690516182469864e-05,-8.63953798685667e-05,-8.614399204552496e-05,-6.118551086135364e-05,-6.079299206258161e-05,-6.059861321364579e-05
                 135,   12.41999999999999,   49673.61476991988,   75384.51619887982,   101095.4176278398,   15813.01266399975,   23937.97099599964,   32062.92932799936,   3778.216400001198,   5703.584600001574,   7628.952799998224,-0.0001588590946998483,-0.0001579358085358453,-0.000157480455389189,-0.0001209948376587696,-0.0001202257169329663,-0.0001198448122094194
                 136,   12.56999999999999,   52088.79334101988,   79040.46335802983,   105992.1333750398,   16385.04828400005,   24801.48952600022,   33217.93076800008,   3868.770800003782,   5839.866200009361,   7810.961600009352,-0.000248894275419044,-0.0002474637991204246,-0.0002467582020997095,-0.0001981632110808549,-0.000196917781404133,-0.0001963009194092232
                 137,   12.59999999999999,   52582.21119999988,   79787.32479999983,   106992.4383999998,   16504.94054800028,   24982.44812200076,   33459.95569600079,    3887.56640000036,     5868.1496000099,   7848.732800008729,-3.316787723555541e-05,-3.29771856624259e-05,-3.288312237233598e-05,-7.037326629587002e-05,-6.993197481043702e-05,-6.971339935159151e-05
                 138,   12.65999999999999,   53579.56060671988,   81296.91765807982,   109014.2747094398,   16739.30887599941,    25336.2140139984,   33933.11915199924,    3924.40879997611,    5923.59319994133,   7922.777599966154,-3.289705020068769e-05,-3.270855283596326e-05,-3.26155664428337e-05,-4.219566429557758e-05,-4.193225873302033e-05,-4.180177783729112e-05
                 139,   12.74999999999999,   55102.11718749989,   83601.35546874984,   112100.5937499998,   17094.17848000024,   25871.85472000064,   34649.53095999989,   3979.773200012743,    6006.90980002284,   8034.046399995685,-8.095785088904772e-05,-8.049721845854888e-05,-8.026996755445397e-05,-5.698492142020967e-05,-5.663156638280977e-05,-5.645653174524753e-05
                 140,   12.86999999999999,   57182.41908621986,    86749.7486308298,   116317.0781754397,   17575.02276399953,    26597.6068959994,   35620.19102799962,   4054.048399996012,    6118.68259999156,   8183.316800002009,-0.0001480950847227139,-0.0001472599827663855,-0.0001468479424564118,-0.0001127634412399153,-0.0001120703908645418,-0.0001117270487155216
