sys.exec.out.time {s},test.att_manager.maneuver.active {--},test.att_manager.maneuver.maneuvering {--},test.att_manager.maneuver.currentEuler {rad},test.att_manager.maneuver.eulerTarget {rad},test.att_manager.quatBodyWrtRef.scalar {--},test.att_manager.quatBodyWrtRef.vector[0] {--},test.att_manager.quatBodyWrtRef.vector[1] {--},test.att_manager.quatBodyWrtRef.vector[2] {--},test.att_manager.maneuver.mnvrRate[0] {rad/s},test.att_manager.maneuver.mnvrRate[1] {rad/s},test.att_manager.maneuver.mnvrRate[2] {rad/s}
                13.1,0,0,   0.550000000000002,  0.5496313191970182,  0.9628300690011816, -0.2696581024217469, 0.00919758034337295,-0.01257658703042055,               0.002,9.39059190995282e-05,-0.0001260175830111451
                13.2,0,0,   0.550000000000002,  0.5496313191970182,  0.9628032207760255, -0.2697543829739139,0.009190102783166948,-0.01257270617388041,               0.002,9.39059190995282e-05,-0.0001260175830111451
                13.3,0,0,   0.550000000000002,  0.5496313191970182,  0.9627763628633873, -0.2698506608118805,0.009182625130492462,-0.01256882519083688,               0.002,9.39059190995282e-05,-0.0001260175830111451
                13.4,0,0,   0.550000000000002,  0.5496313191970182,  0.9627494952635366, -0.2699469359346779, 0.00917514738542472,-0.01256494408132902,               0.002,9.39059190995282e-05,-0.0001260175830111451
                13.5,0,0,   0.550000000000002,  0.5496313191970182,  0.9627226179767442, -0.2700432083413378,0.009167669548038966,-0.01256106284539587,               0.002,9.39059190995282e-05,-0.0001260175830111451
                13.6,0,0,   0.550000000000002,  0.5496313191970182,  0.9626957310032805, -0.2701394780308913,0.009160191618410449,-0.01255718148307649,               0.002,9.39059190995282e-05,-0.0001260175830111451
                13.7,0,0,   0.550000000000002,  0.5496313191970182,  0.9626688343434164, -0.2702357450023697,0.009152713596614405,-0.01255329999440992,               0.002,9.39059190995282e-05,-0.0001260175830111451
                13.8,0,0,   0.550000000000002,  0.5496313191970182,   0.962641927997422, -0.2703320092548046,0.009145235482726071,-0.01254941837943523,               0.002,9.39059190995282e-05,-0.0001260175830111451
                13.9,0,0,   0.550000000000002,  0.5496313191970182,  0.9626150119655679, -0.2704282707872271,0.009137757276820693,-0.01254553663819146,               0.002,9.39059190995282e-05,-0.0001260175830111451
                  14,0,0,   0.550000000000002,  0.5496313191970182,  0.9625880862481252, -0.2705245295986688,0.009130278978973505,-0.01254165477071768,               0.002,9.39059190995282e-05,-0.0001260175830111451
                14.1,0,0,   0.550000000000002,  0.5496313191970182,  0.9625611508453652, -0.2706207856881612,0.009122800589259766,-0.01253777277705295,               0.002,9.39059190995282e-05,-0.0001260175830111451
                14.2,0,0,   0.550000000000002,  0.5496313191970182,  0.9625342057575583, -0.2707170390547357,0.009115322107754722,-0.01253389065723632,               0.002,9.39059190995282e-05,-0.0001260175830111451
                14.3,0,0,   0.550000000000002,  0.5496313191970182,  0.9625072509849758, -0.2708132896974238,0.009107843534533611,-0.01253000841130686,               0.002,9.39059190995282e-05,-0.0001260175830111451
                14.4,0,0,   0.550000000000002,  0.5496313191970182,  0.9624802865278894, -0.2709095376152572,0.009100364869671682,-0.01252612603930361,               0.002,9.39059190995282e-05,-0.0001260175830111451
                14.5,0,0,   0.550000000000002,  0.5496313191970182,  0.9624533123865698, -0.2710057828072676,0.009092886113244186,-0.01252224354126567,               0.002,9.39059190995282e-05,-0.0001260175830111451
                14.6,0,0,   0.550000000000002,  0.5496313191970182,  0.9624263285612885, -0.2711020252724864,0.009085407265326376,-0.01251836091723208,               0.002,9.39059190995282e-05,-0.0001260175830111451
                14.7,0,0,   0.550000000000002,  0.5496313191970182,   0.962399335052317, -0.2711982650099452,0.009077928325993492,-0.01251447816724191,               0.002,9.39059190995282e-05,-0.0001260175830111451
                14.8,0,0,   0.550000000000002,  0.5496313191970182,  0.9623723318599271, -0.2712945020186756,0.009070449295320788,-0.01251059529133423,               0.002,9.39059190995282e-05,-0.0001260175830111451
                14.9,0,0,   0.550000000000002,  0.5496313191970182,  0.9623453189843904, -0.2713907362977094,0.009062970173383521, -0.0125067122895481,               0.002,9.39059190995282e-05,-0.0001260175830111451
                  15,0,0,   0.550000000000002,  0.5496313191970182,  0.9623182964259787, -0.2714869678460782,0.009055490960256943, -0.0125028291619226,               0.002,9.39059190995282e-05,-0.0001260175830111451
                15.1,0,0,   0.550000000000002,  0.5496313191970182,  0.9622912641849642, -0.2715831966628141,0.009048011656016305, -0.0124989459084968,               0.002,9.39059190995282e-05,-0.0001260175830111451
                15.2,0,0,   0.550000000000002,  0.5496313191970182,  0.9622642222616182, -0.2716794227469485,0.009040532260736867,-0.01249506252930977,               0.002,9.39059190995282e-05,-0.0001260175830111451
                15.3,0,0,   0.550000000000002,  0.5496313191970182,  0.9622371706562133, -0.2717756460975133,0.009033052774493889,-0.01249117902440058,               0.002,9.39059190995282e-05,-0.0001260175830111451
                15.4,0,0,   0.550000000000002,  0.5496313191970182,  0.9622101093690212, -0.2718718667135404,0.009025573197362614,-0.01248729539380831,               0.002,9.39059190995282e-05,-0.0001260175830111451
                15.5,0,0,   0.550000000000002,  0.5496313191970182,  0.9621830384003148, -0.2719680845940616,0.009018093529418313,-0.01248341163757205,               0.002,9.39059190995282e-05,-0.0001260175830111451
                15.6,0,0,   0.550000000000002,  0.5496313191970182,  0.9621559577503663, -0.2720642997381088,0.009010613770736231,-0.01247952775573084,               0.002,9.39059190995282e-05,-0.0001260175830111451
                15.7,0,0,   0.550000000000002,  0.5496313191970182,  0.9621288674194478, -0.2721605121447137,0.009003133921391638,-0.01247564374832379,               0.002,9.39059190995282e-05,-0.0001260175830111451
                15.8,0,0,   0.550000000000002,  0.5496313191970182,  0.9621017674078325, -0.2722567218129086,0.008995653981459791,-0.01247175961538996,               0.002,9.39059190995282e-05,-0.0001260175830111451
                15.9,0,0,   0.550000000000002,  0.5496313191970182,  0.9620746577157925, -0.2723529287417251,0.008988173951015949,-0.01246787535696845,               0.002,9.39059190995282e-05,-0.0001260175830111451
                  16,0,0,   0.550000000000002,  0.5496313191970182,  0.9620475383436012, -0.2724491329301954,0.008980693830135375,-0.01246399097309834,               0.002,9.39059190995282e-05,-0.0001260175830111451
                16.1,0,0,   0.550000000000002,  0.5496313191970182,  0.9620204092915309, -0.2725453343773517,0.008973213618893331, -0.0124601064638187,               0.002,9.39059190995282e-05,-0.0001260175830111451
                16.2,0,0,   0.550000000000002,  0.5496313191970182,  0.9619932705598548, -0.2726415330822258,0.008965733317365079,-0.01245622182916863,               0.002,9.39059190995282e-05,-0.0001260175830111451
                16.3,0,0,   0.550000000000002,  0.5496313191970182,  0.9619661221488459, -0.2727377290438496,0.008958252925625892,-0.01245233706918721,               0.002,9.39059190995282e-05,-0.0001260175830111451
                16.4,0,0,   0.550000000000002,  0.5496313191970182,  0.9619389640587775, -0.2728339222612555,0.008950772443751035,-0.01244845218391352,               0.002,9.39059190995282e-05,-0.0001260175830111451
                16.5,0,0,   0.550000000000002,  0.5496313191970182,  0.9619117962899228, -0.2729301127334754, 0.00894329187181577,-0.01244456717338666,               0.002,9.39059190995282e-05,-0.0001260175830111451
                16.6,0,0,   0.550000000000002,  0.5496313191970182,  0.9618846188425548, -0.2730263004595418, 0.00893581120989537,-0.01244068203764571,               0.002,9.39059190995282e-05,-0.0001260175830111451
                16.7,0,0,   0.550000000000002,  0.5496313191970182,  0.9618574317169476, -0.2731224854384866,0.008928330458065093,-0.01243679677672977,               0.002,9.39059190995282e-05,-0.0001260175830111451
                16.8,0,0,   0.550000000000002,  0.5496313191970182,   0.961830234913374, -0.2732186676693419, 0.00892084961640021,-0.01243291139067793,               0.002,9.39059190995282e-05,-0.0001260175830111451
                16.9,0,0,   0.550000000000002,  0.5496313191970182,  0.9618030284321085, -0.2733148471511404,0.008913368684976003,-0.01242902587952927,               0.002,9.39059190995282e-05,-0.0001260175830111451
                  17,0,0,   0.550000000000002,  0.5496313191970182,  0.9617758122734239, -0.2734110238829141,0.008905887663867733,-0.01242514024332291,               0.002,9.39059190995282e-05,-0.0001260175830111451
                17.1,0,0,   0.550000000000002,  0.5496313191970182,  0.9617485864375948, -0.2735071978636953,0.008898406553150683,-0.01242125448209793,               0.002,9.39059190995282e-05,-0.0001260175830111451
                17.2,0,0,   0.550000000000002,  0.5496313191970182,  0.9617213509248945, -0.2736033690925161,0.008890925352900118,-0.01241736859589343,               0.002,9.39059190995282e-05,-0.0001260175830111451
                17.3,0,0,   0.550000000000002,  0.5496313191970182,  0.9616941057355978, -0.2736995375684091,0.008883444063191305,-0.01241348258474852,               0.002,9.39059190995282e-05,-0.0001260175830111451
                17.4,0,0,   0.550000000000002,  0.5496313191970182,  0.9616668508699779, -0.2737957032904066,0.008875962684099528,-0.01240959644870228,               0.002,9.39059190995282e-05,-0.0001260175830111451
                17.5,0,0,   0.550000000000002,  0.5496313191970182,    0.96163958632831, -0.2738918662575411,0.008868481215700065,-0.01240571018779382,               0.002,9.39059190995282e-05,-0.0001260175830111451
                17.6,0,0,   0.550000000000002,  0.5496313191970182,  0.9616123121108682, -0.2739880264688451,0.008860999658068183,-0.01240182380206225,               0.002,9.39059190995282e-05,-0.0001260175830111451
                17.7,0,0,   0.550000000000002,  0.5496313191970182,  0.9615850282179265, -0.2740841839233508,0.008853518011279168,-0.01239793729154667,               0.002,9.39059190995282e-05,-0.0001260175830111451
                17.8,0,0,   0.550000000000002,  0.5496313191970182,  0.9615577346497596, -0.2741803386200908,  0.0088460362754083,-0.01239405065628619,               0.002,9.39059190995282e-05,-0.0001260175830111451
                17.9,0,0,   0.550000000000002,  0.5496313191970182,  0.9615304314066422, -0.2742764905580978,0.008838554450530852, -0.0123901638963199,               0.002,9.39059190995282e-05,-0.0001260175830111451
                  18,0,0,   0.550000000000002,  0.5496313191970182,  0.9615031184888491, -0.2743726397364041,0.008831072536722105,-0.01238627701168692,               0.002,9.39059190995282e-05,-0.0001260175830111451
                18.1,0,0,   0.550000000000002,  0.5496313191970182,   0.961475795896655, -0.2744687861540421,0.008823590534057341,-0.01238239000242635,               0.002,9.39059190995282e-05,-0.0001260175830111451
                18.2,0,0,   0.550000000000002,  0.5496313191970182,  0.9614484636303346, -0.2745649298100449,0.008816108442611846,-0.01237850286857731,               0.002,9.39059190995282e-05,-0.0001260175830111451
                18.3,0,0,   0.550000000000002,  0.5496313191970182,  0.9614211216901632, -0.2746610707034449,0.008808626262460905,-0.01237461561017891,               0.002,9.39059190995282e-05,-0.0001260175830111451
                18.4,0,0,   0.550000000000002,  0.5496313191970182,  0.9613937700764157, -0.2747572088332747,0.008801143993679787,-0.01237072822727026,               0.002,9.39059190995282e-05,-0.0001260175830111451
                18.5,0,0,   0.550000000000002,  0.5496313191970182,  0.9613664087893674, -0.2748533441985671,0.008793661636343781,-0.01236684071989047,               0.002,9.39059190995282e-05,-0.0001260175830111451
                18.6,0,0,   0.550000000000002,  0.5496313191970182,  0.9613390378292939, -0.2749494767983545,0.008786179190528187,-0.01236295308807865,               0.002,9.39059190995282e-05,-0.0001260175830111451
                18.7,0,0,   0.550000000000002,  0.5496313191970182,  0.9613116571964703,   -0.27504560663167,0.008778696656308285,-0.01235906533187394,               0.002,9.39059190995282e-05,-0.0001260175830111451
                18.8,0,0,   0.550000000000002,  0.5496313191970182,  0.9612842668911722, -0.2751417336975462,0.008771214033759356,-0.01235517745131543,               0.002,9.39059190995282e-05,-0.0001260175830111451
                18.9,0,0,   0.550000000000002,  0.5496313191970182,  0.9612568669136753,  -0.275237857995016,0.008763731322956689,-0.01235128944644226,               0.002,9.39059190995282e-05,-0.0001260175830111451
                  19,0,0,   0.550000000000002,  0.5496313191970182,  0.9612294572642547, -0.2753339795231119,0.008756248523975579,-0.01234740131729355,               0.002,9.39059190995282e-05,-0.0001260175830111451
                19.1,0,0,   0.550000000000002,  0.5496313191970182,  0.9612020379431869, -0.2754300982808671,0.008748765636891313,-0.01234351306390841,               0.002,9.39059190995282e-05,-0.0001260175830111451
                19.2,0,0,   0.550000000000002,  0.5496313191970182,  0.9611746089507476, -0.2755262142673143,0.008741282661779176,-0.01233962468632596,               0.002,9.39059190995282e-05,-0.0001260175830111451
                19.3,0,0,   0.550000000000002,  0.5496313191970182,  0.9611471702872123, -0.2756223274814866,0.008733799598714464,-0.01233573618458532,               0.002,9.39059190995282e-05,-0.0001260175830111451
                19.4,0,0,   0.550000000000002,  0.5496313191970182,  0.9611693357017471, -0.2755454319259916,0.008728536810288425,-0.01233027560949601,              -0.002,9.39059190995282e-05,-0.0001260175830111451
                19.5,0,0,   0.550000000000002,  0.5496313191970182,  0.9611970040840125,  -0.275449310709511,0.008723520640984611,-0.01232464024931684,              -0.002,9.39059190995282e-05,-0.0001260175830111451
                19.6,0,0,   0.550000000000002,  0.5496313191970182,   0.961224662794957,  -0.275353186721529,0.008718504383906926,-0.01231900476513025,              -0.002,9.39059190995282e-05,-0.0001260175830111451
                19.7,0,0,   0.550000000000002,  0.5496313191970182,   0.961252311834302, -0.2752570599630131,0.008713488039105866,-0.01231336915699296,              -0.002,9.39059190995282e-05,-0.0001260175830111451
                19.8,0,0,   0.550000000000002,  0.5496313191970182,  0.9612799512017698, -0.2751609304349302,0.008708471606631895,-0.01230773342496166,              -0.002,9.39059190995282e-05,-0.0001260175830111451
                19.9,0,0,   0.550000000000002,  0.5496313191970182,  0.9613075808970822, -0.2750647981382477,0.008703455086535482,-0.01230209756909307,              -0.002,9.39059190995282e-05,-0.0001260175830111451
                  20,0,0,   0.550000000000002,  0.5496313191970182,  0.9613352009199608,  -0.274968663073933, 0.00869843847886711,-0.01229646158944388,              -0.002,9.39059190995282e-05,-0.0001260175830111451
