sys.exec.out.time {s},test.att_manager.maneuver.active {--},test.att_manager.maneuver.maneuvering {--},test.att_manager.maneuver.currentEuler {rad},test.att_manager.maneuver.eulerTarget {rad},test.att_manager.quatBodyWrtRef.scalar {--},test.att_manager.quatBodyWrtRef.vector[0] {--},test.att_manager.quatBodyWrtRef.vector[1] {--},test.att_manager.quatBodyWrtRef.vector[2] {--},test.att_manager.maneuver.mnvrRate[0] {rad/s},test.att_manager.maneuver.mnvrRate[1] {rad/s},test.att_manager.maneuver.mnvrRate[2] {rad/s}
                12.3,1,1, 0.03373500000000029,   2.338931015665317,  0.9948349597001307, -0.1004396756219779, 0.01422940154959297,0.003577520223075265, -0.0154067308582527,-0.01728077974845115,-0.01183246785530797
                12.4,1,1,  0.0363825000000003,   2.338931015665317,  0.9948983171334213, -0.0996631901623352, 0.01504288793423616, 0.00427768796961054,-0.01599929742972396,-0.01794542512339159,-0.01228756277281982
                12.5,1,1, 0.03913000000000031,   2.338931015665317,  0.9949622129882547,-0.09885724566005753, 0.01588701499196482,0.005004244266766723,-0.01659186400119522,-0.01861007049833201,-0.01274265769033166
                12.6,1,1, 0.04197750000000033,   2.338931015665317,  0.9950264417525494, -0.0980218231536559,  0.0167617779282386,0.005757186777606286,-0.01718443057266648,-0.01927471587327245,-0.01319775260784351
                12.7,1,1, 0.04492500000000034,   2.338931015665317,  0.9950907904289209,-0.09715690328577298, 0.01766717146794546,0.006536512816542295,-0.01777699714413774,-0.01993936124821288,-0.01365284752535536
                12.8,1,1, 0.04797250000000042,   2.338931015665317,  0.9951550385337191,-0.09626246633465105, 0.01860318982262552,0.007342219321114099,-0.01836956371560901,-0.02060400662315332,-0.01410794244286721
                12.9,1,1, 0.05112000000000044,   2.338931015665317,   0.995218958096222,-0.09533849224671975, 0.01956982665655085,0.008174302822776234,-0.01896213028708025,-0.02126865199809373,-0.01456303736037905
                  13,1,1, 0.05436750000000044,   2.338931015665317,   0.995282313657998,-0.09438496067030451,  0.0205670750516625, 0.00903275941670135,-0.01955469685855149,-0.02193329737303414,-0.01501813227789088
                13.1,1,1, 0.05771500000000047,   2.338931015665317,  0.9953448622724625,-0.09340185099045807, 0.02159492747136495,0.009917584730597498,-0.02014726343002273,-0.02259794274797455,-0.01547322719540271
                13.2,1,1, 0.06116250000000047,   2.338931015665317,  0.9954063535046461,-0.09238914236491511, 0.02265337572317969, 0.01082877389254065,-0.02073983000149397,-0.02326258812291496,-0.01592832211291454
                13.3,1,1, 0.06471000000000053,   2.338931015665317,     0.9954665294312,-0.09134681376117271, 0.02374241092025883, 0.01176632149782325,-0.02133239657296523,-0.02392723349785538,-0.01638341703042638
                13.4,1,1, 0.06835750000000054,   2.338931015665317,  0.9955251246406517,-0.09027484399469729, 0.02486202344175975, 0.01273022157481951,-0.02192496314443647, -0.0245918788727958,-0.01683851194793821
                13.5,1,1, 0.07210500000000054,   2.338931015665317,  0.9955818662339437,-0.08917321176825883, 0.02601220289208243, 0.01372046754986861,-0.02251752971590771,-0.02525652424773621,-0.01729360686545004
