67000,  39.06,  17.96,  223.88,  0.0001205,  7.646
67500,  52.92,  17.07,  223.6,  0.0001118,  7.083
68000,  54.69,  22.93,  224.49,  0.0001032,  6.612
68500,  40.81,  23.55,  223.79,  9.572e-05,  6.116
69000,  43.39,  23.32,  219.93,  9.041e-05,  5.671
69500,  34.17,  26.48,  220.98,  8.315e-05,  5.263
70000,  27.14,  30.25,  219.37,  7.793e-05,  4.869
70500,  37.69,  30.64,  215.43,  7.362e-05,  4.489
71000,  48.73,  31.43,  220.04,  6.666e-05,  4.197
71500,  47.15,  28.29,  222.41,  6.039e-05,  3.855
72000,  42.8,  27.25,  219.17,  5.715e-05,  3.556
72500,  40.33,  27.32,  219.62,  5.264e-05,  3.291
73000,  50.39,  25.89,  216.45,  4.966e-05,  3.065
73500,  57.36,  28.3,  219.24,  4.525e-05,  2.844
74000,  49.22,  36.8,  217.68,  4.223e-05,  2.638
74500,  53.99,  36.51,  216.62,  3.94e-05,  2.44
75000,  58.9,  34.79,  217.12,  3.636e-05,  2.241
75500,  59.52,  33.95,  219.39,  3.313e-05,  2.063
76000,  53.29,  24.43,  217.11,  3.1e-05,  1.916
76500,  46.14,  24.67,  220.14,  2.807e-05,  1.774
77000,  48.03,  29.6,  214.86,  2.669e-05,  1.647
77500,  47.13,  30.57,  219.32,  2.408e-05,  1.522
78000,  48.91,  22.63,  220.35,  2.206e-05,  1.399
78500,  61.34,  26.86,  217.14,  2.08e-05,  1.294
79000,  51.15,  32.38,  209.68,  2.01e-05,  1.201
79500,  44.53,  40.14,  210.59,  1.861e-05,  1.118
80000,  40.65,  35.14,  211.06,  1.719e-05,  1.039
80500,  40.81,  40.82,  211.33,  1.591e-05,  0.9593
81000,  30.3,  43.26,  212.96,  1.442e-05,  0.8796
81500,  25.39,  43.87,  217.83,  1.278e-05,  0.8012
82000,  27.52,  49.36,  211.88,  1.22e-05,  0.7402
82500,  21.39,  43.34,  216.16,  1.099e-05,  0.6873
83000,  14.61,  41.63,  218.85,  9.904e-06,  0.632
83500,  22.08,  37.35,  212.61,  9.51e-06,  0.5838
84000,  31.21,  37.05,  214.99,  8.635e-06,  0.5376
84500,  29.53,  39.06,  212.73,  8.036e-06,  0.4931
85000,  19.89,  44.93,  209.54,  7.556e-06,  0.4544
85500,  21.54,  62.71,  210.43,  6.729e-06,  0.4088
86000,  13.37,  68.01,  207.87,  6.253e-06,  0.3748
86500,  11.29,  64.58,  213.47,  5.428e-06,  0.3419
87000,  12.61,  56.97,  211.97,  4.994e-06,  0.3115
87500,  8.24,  45.7,  211.3,  4.612e-06,  0.2884
88000,  25.02,  44.83,  219.24,  3.91e-06,  0.2612
88500,  18.7,  43.24,  224.49,  3.363e-06,  0.2343
89000,  12.77,  38.73,  224.04,  3.02e-06,  0.2113
89500,  9.93,  38.63,  220.05,  2.88e-06,  0.1903
90000,  16.12,  30.25,  220.07,  2.603e-06,  0.1762
90500,  27.8,  33.89,  219.03,  2.398e-06,  0.1634
91000,  50.3,  34.55,  208.97,  2.436e-06,  0.1516
91500,  45.96,  33.93,  206.33,  2.307e-06,  0.1432
92000,  39.69,  30.02,  214.82,  1.899e-06,  0.13
92500,  18.69,  39.19,  213.66,  1.71e-06,  0.1159
93000,  27.6,  52.96,  214.1,  1.549e-06,  0.1043
93500,  23.19,  47.59,  205.68,  1.537e-06,  0.09728
94000,  23.15,  38.94,  203.56,  1.436e-06,  0.08978
94500,  24.82,  42.27,  202.9,  1.313e-06,  0.08104
95000,  20.6,  46.66,  200.99,  1.197e-06,  0.07258
95500,  18.4,  51.15,  193.11,  1.214e-06,  0.0668
96000,  19.6,  32.81,  195.02,  1.091e-06,  0.06246
96500,  18.85,  21.55,  199.93,  9.411e-07,  0.056
97000,  25.29,  32.53,  197.66,  8.791e-07,  0.05014
97500,  20.2,  36.18,  193.67,  8.542e-07,  0.04828
98000,  23.46,  30.87,  191.71,  7.994e-07,  0.04567
98500,  -4.55,  34.69,  188.03,  7.679e-07,  0.04069
99000,  -5.32,  44.15,  188.85,  6.984e-07,  0.03706
99500,  -9.56,  46.84,  181.66,  6.924e-07,  0.03557
100000,  -17.08,  59.53,  185.49,  6.145e-07,  0.03312
100500,  -8.25,  55.87,  184.32,  5.691e-07,  0.03025
101000,  -12.59,  64.07,  187.34,  5.053e-07,  0.02788
101500,  -35.93,  61.21,  185.43,  4.731e-07,  0.02545
102000,  -35.14,  70.62,  191.17,  4.177e-07,  0.02364
102500,  -32.07,  74.13,  196.8,  3.665e-07,  0.02157
103000,  -29.69,  99.28,  209.88,  3.05e-07,  0.01938
103500,  -26.64,  79.53,  208.35,  2.886e-07,  0.01802
104000,  -25.6,  70.1,  211.23,  2.739e-07,  0.01721
104500,  -25.46,  58.76,  226.76,  2.366e-07,  0.01616
105000,  -11.67,  66.26,  225.11,  2.266e-07,  0.01528
105500,  -15.24,  61.11,  222.24,  2.148e-07,  0.01425
106000,  -23.74,  51.94,  233.12,  1.922e-07,  0.01323
106500,  -20.65,  60.66,  224.86,  1.857e-07,  0.0122
107000,  -28.83,  47.42,  231.91,  1.706e-07,  0.0114
107500,  -34.82,  39.14,  254.78,  1.473e-07,  0.01102
108000,  -39.31,  38.81,  243.84,  1.442e-07,  0.01045
108500,  -37.94,  46.97,  257.15,  1.302e-07,  0.009998
109000,  -33.4,  53.38,  262.5,  1.199e-07,  0.009538
109500,  -39.33,  52.99,  262.76,  1.112e-07,  0.009006
110000,  -23.15,  39.73,  269.89,  1.018e-07,  0.008339
110500,  -41.42,  25.06,  270.88,  9.536e-08,  0.007969
111000,  -48.48,  30.99,  286.68,  8.733e-08,  0.007709
111500,  -46.72,  31.9,  297.96,  8.019e-08,  0.007509
112000,  -49.66,  32.01,  309.99,  7.326e-08,  0.007081
112500,  -63.93,  46.68,  321.33,  6.742e-08,  0.006826
113000,  -48.27,  45.29,  327.82,  6.324e-08,  0.006505
113500,  -48.93,  44.38,  320.06,  6.029e-08,  0.006206
114000,  -64.19,  56,  332.2,  5.619e-08,  0.005966
114500,  -54.3,  60.91,  363.91,  5.031e-08,  0.005707
115000,  -44.42,  71.83,  354.45,  4.844e-08,  0.005405
115500,  -32.45,  77.57,  361.66,  4.548e-08,  0.005094
116000,  -33.88,  69.52,  380.34,  4.136e-08,  0.004893
116500,  -32.73,  71.3,  378.77,  3.888e-08,  0.004624
117000,  -20.87,  91.99,  389.21,  3.661e-08,  0.00447
117500,  -17.36,  96.94,  400.18,  3.41e-08,  0.00437
118000,  -2.31,  104.53,  369.82,  3.384e-08,  0.004238
118500,  12.18,  101.05,  336.9,  3.326e-08,  0.004056
119000,  -5.59,  94.37,  321.42,  3.191e-08,  0.00389
119500,  -20,  81.42,  375.03,  2.848e-08,  0.003811
120000,  -16.42,  86.56,  404.18,  2.595e-08,  0.003692
120500,  -8.58,  80.9,  389.93,  2.467e-08,  0.003444
121000,  -3.84,  79.55,  390.94,  2.34e-08,  0.003231
121500,  1.97,  76.43,  402.43,  2.19e-08,  0.003072
122000,  8.05,  65.07,  421.36,  2.036e-08,  0.002966
122500,  -8.4,  75.58,  466.65,  1.829e-08,  0.0028
123000,  -7.96,  71.73,  446.35,  1.779e-08,  0.002623
123500,  -4.21,  76.88,  461.24,  1.66e-08,  0.002525
124000,  -8.47,  84.89,  458.86,  1.579e-08,  0.002418
124500,  -22.22,  97.25,  471.67,  1.495e-08,  0.002318
125000,  -24.3,  95.11,  468.9,  1.416e-08,  0.002188
125500,  -24.26,  107.26,  511.2,  1.272e-08,  0.002096
126000,  -24.08,  98.79,  497.71,  1.237e-08,  0.002015
126500,  -44.61,  77.59,  522.53,  1.156e-08,  0.001884
127000,  -31.6,  99.37,  515.62,  1.112e-08,  0.001786
127500,  -21.08,  86.49,  509.96,  1.071e-08,  0.001699
128000,  -5.33,  92.8,  547.98,  9.808e-09,  0.001627
128500,  1.87,  65.23,  543.83,  9.585e-09,  0.001579
129000,  3.53,  77.3,  584.87,  8.907e-09,  0.001529
129500,  9.55,  75.95,  568.44,  8.68e-09,  0.001521
130000,  19.91,  89.2,  587.21,  8.113e-09,  0.001521
130500,  19.3,  71.45,  552.21,  8.131e-09,  0.001443
131000,  10.13,  59.97,  536.94,  7.904e-09,  0.001376
131500,  26.08,  67.8,  526.28,  7.734e-09,  0.001355
132000,  24.04,  77.33,  539.48,  7.342e-09,  0.001283
132500,  3.58,  87.94,  546.23,  7.069e-09,  0.001223
133000,  27.5,  93.4,  561.4,  6.727e-09,  0.001199
133500,  19.61,  115.63,  559.82,  6.487e-09,  0.001159
134000,  29.34,  124.75,  583.52,  6.127e-09,  0.001162
134500,  26.18,  159.69,  597.3,  5.824e-09,  0.001147
135000,  22.82,  158.94,  657.38,  5.327e-09,  0.001107
135500,  40.25,  183.31,  646.18,  5.265e-09,  0.001092
136000,  35.13,  189.48,  651.04,  5.029e-09,  0.001079
136500,  47.7,  193.75,  653.47,  4.889e-09,  0.00103
137000,  64.62,  194.77,  687.19,  4.57e-09,  0.001033
137500,  74.4,  194.27,  645.37,  4.638e-09,  0.001009
138000,  73.89,  178.52,  651.7,  4.456e-09,  0.0009823
138500,  63.51,  170.94,  646.23,  4.33e-09,  0.0009533
139000,  30.25,  175.81,  641.97,  4.162e-09,  0.000912
139500,  2.16,  176.27,  687.94,  3.829e-09,  0.0008991
140000,  -14.13,  155,  682.67,  3.711e-09,  0.0008649
140500,  -2.67,  147.3,  703.88,  3.529e-09,  0.0008448
141000,  2.68,  149.49,  733.7,  3.308e-09,  0.0008233
141500,  -33.93,  149.08,  722.23,  3.248e-09,  0.0007959
142000,  -59.39,  159.05,  751.6,  3.087e-09,  0.0007764
142500,  -66.97,  155.76,  747.37,  2.997e-09,  0.0007507
143000,  -69.45,  160.83,  744.2,  2.926e-09,  0.000735
143500,  -67.39,  154.27,  733.07,  2.878e-09,  0.0007158
144000,  -68.91,  147.81,  704.26,  2.885e-09,  0.0007027
144500,  -63.1,  152.27,  734.75,  2.706e-09,  0.000683
145000,  -56.76,  149.31,  739.08,  2.613e-09,  0.0006664
145500,  -66.76,  154.71,  745.67,  2.55e-09,  0.0006551
146000,  -68.34,  170.48,  793.64,  2.378e-09,  0.0006316
146500,  -63.83,  161.48,  754.27,  2.419e-09,  0.0006138
147000,  -65.07,  174.4,  772.94,  2.32e-09,  0.0006056
147500,  -41.21,  176.26,  767.56,  2.278e-09,  0.0005963
148000,  -46.02,  164.19,  753.96,  2.239e-09,  0.0005804
148500,  -50.38,  174.42,  778.31,  2.139e-09,  0.0005701
149000,  -41.81,  153.76,  797.17,  2.05e-09,  0.000558
149500,  -35.63,  144.9,  803.24,  1.979e-09,  0.0005408
150000,  -20.6,  144.75,  803.17,  1.936e-09,  0.0005232
150500,  -29.23,  145.76,  796.49,  1.905e-09,  0.0005188
151000,  -53.43,  155.73,  757.95,  1.916e-09,  0.000503
151500,  -67.35,  158.24,  744.24,  1.905e-09,  0.0004944
152000,  -65.05,  152.5,  720.9,  1.895e-09,  0.0004852
152500,  -34.8,  172.19,  707.26,  1.889e-09,  0.0004842
153000,  -18.71,  155.87,  675.3,  1.884e-09,  0.0004736
153500,  -5.22,  129.01,  673.51,  1.849e-09,  0.0004657
154000,  -3.01,  141.1,  678.81,  1.812e-09,  0.0004573
154500,  22.08,  105.68,  641.98,  1.811e-09,  0.0004371
155000,  27.05,  70.65,  631.4,  1.796e-09,  0.000425
155500,  57.54,  64.47,  670.25,  1.712e-09,  0.0004222
156000,  40.49,  41.95,  699.46,  1.64e-09,  0.0004165
156500,  27.68,  34.18,  704.66,  1.601e-09,  0.0004146
157000,  71.83,  45.88,  705.31,  1.561e-09,  0.0004029
157500,  85,  72.11,  773.61,  1.441e-09,  0.0003993
158000,  81.29,  75.91,  777.16,  1.404e-09,  0.000391
158500,  83.16,  113.05,  777.66,  1.372e-09,  0.0003801
159000,  78.59,  107.64,  787.78,  1.336e-09,  0.0003728
159500,  90.53,  94.41,  785.83,  1.32e-09,  0.0003667
160000,  97.95,  101.55,  777,  1.295e-09,  0.000356
160500,  65.79,  65.97,  794.06,  1.259e-09,  0.000352
161000,  69.84,  51.5,  722.92,  1.304e-09,  0.0003398
161500,  81.65,  58.43,  748.46,  1.256e-09,  0.0003376
162000,  77.7,  80.29,  749.71,  1.23e-09,  0.0003317
162500,  98.3,  85.39,  764.99,  1.195e-09,  0.0003262
163000,  124.17,  70.49,  760.1,  1.172e-09,  0.0003203
163500,  147.37,  69,  747.49,  1.163e-09,  0.0003111
164000,  143.68,  40.64,  740.97,  1.141e-09,  0.0003084
164500,  158.53,  54.5,  741.3,  1.113e-09,  0.0003014
165000,  152.27,  52.95,  742.82,  1.092e-09,  0.0002984
165500,  131.65,  28.44,  753.09,  1.059e-09,  0.0002897
166000,  135.53,  35.55,  754.49,  1.041e-09,  0.0002848
166500,  160.29,  20.61,  759.94,  1.013e-09,  0.0002782
167000,  165.85,  15.55,  760.87,  1.002e-09,  0.0002773
167500,  152.6,  20.24,  774.91,  9.709e-10,  0.0002676
168000,  159.64,  59.08,  794.6,  9.41e-10,  0.0002694
168500,  144.78,  77.37,  811.63,  9.061e-10,  0.0002636
169000,  144.5,  92.85,  776.75,  9.069e-10,  0.0002554
169500,  129.96,  66.25,  753.32,  9.084e-10,  0.0002457
170000,  145.83,  66.35,  755.53,  8.913e-10,  0.0002413
170500,  129.93,  54.92,  789.76,  8.54e-10,  0.0002396
171000,  151.82,  58.91,  761.98,  8.55e-10,  0.0002314
171500,  179.39,  51.27,  764.14,  8.328e-10,  0.0002238
172000,  174.96,  60.28,  786.39,  8.053e-10,  0.00022
172500,  150.3,  101.3,  810.89,  7.745e-10,  0.0002176
173000,  137.12,  101.53,  843.62,  7.37e-10,  0.0002078
173500,  133.47,  92.48,  813.74,  7.406e-10,  0.0002071
174000,  154.16,  109.84,  847.54,  7.076e-10,  0.0002076
174500,  148.92,  144.64,  825.87,  7.13e-10,  0.0002082
175000,  145.75,  144.08,  825.27,  7.044e-10,  0.0002048
175500,  135.34,  177.26,  822.95,  6.901e-10,  0.0002037
176000,  121.52,  169.11,  803.58,  6.877e-10,  0.0002026
176500,  97.86,  175.82,  796.62,  6.759e-10,  0.0001981
177000,  71.57,  164.29,  803.96,  6.603e-10,  0.0001982
177500,  29.52,  156.98,  816.81,  6.424e-10,  0.000194
178000,  11.89,  168.38,  805.53,  6.359e-10,  0.000191
178500,  23.14,  172.97,  790.97,  6.295e-10,  0.0001874
179000,  20,  176.52,  808.83,  6.132e-10,  0.0001861
179500,  21.12,  184.45,  787.41,  6.15e-10,  0.0001827
180000,  14.71,  188.19,  800.83,  6.026e-10,  0.0001818
180500,  36.96,  191.56,  801.4,  5.91e-10,  0.0001784
181000,  44.01,  204.11,  819.89,  5.732e-10,  0.0001741
181500,  43.91,  196.28,  841.06,  5.564e-10,  0.0001718
182000,  26.19,  160.27,  843.49,  5.442e-10,  0.0001686
182500,  35.99,  135.18,  813.95,  5.454e-10,  0.000164
183000,  47.03,  116.71,  846.61,  5.198e-10,  0.0001607
